temperature_degree_c,season,fishing_zone,fish_species_1,fish_species_2,salinity_psu
17.1,Fall,Zone B,Sea Bass,Atlantic Salmon,32.52
11.3,Spring,Zone A,Flounder,Cod,31.49
19.0,Fall,Zone B,Sea Bass,Atlantic Salmon,32.09
22.1,Summer,Zone C,Mackerel,Pollock,31.29
22.8,Summer,Zone C,Pollock,Mackerel,31.99
22.6,Summer,Zone C,Haddock,Mackerel,31.88
21.4,Summer,Zone C,Mackerel,Haddock,31.92
8.0,Winter,Zone A,Redfish,Cod,33.56
20.7,Summer,Zone C,Mackerel,Pollock,32.54
14.7,Fall,Zone A,Sea Bass,Halibut,32.63
12.9,Fall,Zone A,Sea Bass,Atlantic Salmon,33.1
7.2,Winter,Zone A,Smelt,Cod,33.68
8.5,Winter,Zone A,Smelt,Redfish,33.18
12.4,Fall,Zone A,Sea Bass,Atlantic Salmon,32.4
9.4,Winter,Zone A,Cod,Smelt,33.44
12.1,Fall,Zone A,Sea Bass,Halibut,32.93
24.4,Summer,Zone C,Mackerel,Pollock,32.73
4.2,Winter,Zone A,Smelt,Cod,34.14
14.9,Spring,Zone A,Flounder,Cod,31.23
7.4,Winter,Zone A,Redfish,Smelt,33.33
4.6,Winter,Zone A,Cod,Smelt,33.86
13.9,Spring,Zone A,Cod,Flounder,32.09
19.9,Summer,Zone B,Pollock,Haddock,32.72
20.2,Summer,Zone C,Pollock,Mackerel,32.21
13.7,Fall,Zone A,Halibut,Sea Bass,31.94
19.9,Fall,Zone B,Sea Bass,Halibut,31.76
12.8,Fall,Zone A,Halibut,Atlantic Salmon,32.75
18.8,Summer,Zone B,Haddock,Mackerel,32.48
6.9,Winter,Zone A,Cod,Smelt,32.86
15.2,Fall,Zone B,Halibut,Atlantic Salmon,32.51
18.4,Fall,Zone B,Atlantic Salmon,Sea Bass,32.65
15.8,Fall,Zone B,Atlantic Salmon,Halibut,31.88
13.8,Spring,Zone A,Herring,Cod,32.11
12.3,Spring,Zone A,Flounder,Herring,31.45
17.3,Fall,Zone B,Atlantic Salmon,Sea Bass,33.01
15.1,Spring,Zone B,Cod,Flounder,31.23
8.8,Winter,Zone A,Cod,Smelt,32.8
11.6,Spring,Zone A,Flounder,Herring,31.44
22.5,Summer,Zone C,Haddock,Mackerel,32.08
19.9,Summer,Zone B,Haddock,Mackerel,32.06
14.0,Spring,Zone A,Cod,Herring,31.44
21.8,Summer,Zone C,Haddock,Mackerel,32.33
14.3,Fall,Zone A,Sea Bass,Atlantic Salmon,32.45
7.8,Winter,Zone A,Redfish,Cod,33.33
13.2,Spring,Zone A,Herring,Flounder,30.74
21.7,Summer,Zone C,Haddock,Mackerel,32.36
18.9,Fall,Zone B,Sea Bass,Atlantic Salmon,32.26
17.0,Fall,Zone B,Halibut,Sea Bass,33.21
10.8,Spring,Zone A,Herring,Cod,31.24
7.6,Winter,Zone A,Cod,Smelt,32.47
11.8,Spring,Zone A,Cod,Flounder,31.97
13.1,Fall,Zone A,Atlantic Salmon,Sea Bass,32.77
5.2,Winter,Zone A,Smelt,Cod,32.99
17.4,Fall,Zone B,Sea Bass,Halibut,31.62
23.2,Summer,Zone C,Mackerel,Pollock,32.86
14.3,Fall,Zone A,Halibut,Atlantic Salmon,33.24
20.5,Summer,Zone C,Pollock,Haddock,30.98
14.1,Fall,Zone A,Atlantic Salmon,Halibut,32.32
19.1,Fall,Zone B,Sea Bass,Atlantic Salmon,33.13
17.7,Fall,Zone B,Atlantic Salmon,Halibut,32.13
8.1,Winter,Zone A,Cod,Smelt,33.1
13.8,Spring,Zone A,Herring,Cod,31.42
16.6,Spring,Zone B,Cod,Herring,30.86
15.3,Fall,Zone B,Halibut,Atlantic Salmon,31.63
14.5,Spring,Zone A,Cod,Flounder,32.05
24.4,Summer,Zone C,Haddock,Mackerel,31.11
22.1,Summer,Zone C,Pollock,Mackerel,32.27
23.6,Summer,Zone C,Haddock,Pollock,32.51
13.9,Fall,Zone A,Sea Bass,Atlantic Salmon,31.83
15.2,Fall,Zone B,Atlantic Salmon,Sea Bass,32.03
16.7,Fall,Zone B,Atlantic Salmon,Sea Bass,33.02
13.1,Spring,Zone A,Herring,Cod,31.86
24.0,Summer,Zone C,Pollock,Haddock,31.74
22.4,Summer,Zone C,Mackerel,Pollock,32.73
9.9,Winter,Zone A,Smelt,Redfish,33.86
19.0,Fall,Zone B,Sea Bass,Atlantic Salmon,32.43
25.0,Summer,Zone C,Haddock,Mackerel,31.55
6.5,Winter,Zone A,Redfish,Smelt,33.22
12.2,Fall,Zone A,Sea Bass,Atlantic Salmon,32.78
11.0,Spring,Zone A,Cod,Flounder,31.61
13.8,Spring,Zone A,Cod,Flounder,32.03
7.7,Winter,Zone A,Redfish,Smelt,32.6
12.0,Fall,Zone A,Halibut,Sea Bass,31.9
22.9,Summer,Zone C,Mackerel,Pollock,32.2
11.4,Spring,Zone A,Herring,Flounder,31.43
12.1,Fall,Zone A,Sea Bass,Halibut,32.33
13.7,Spring,Zone A,Herring,Flounder,30.68
16.2,Fall,Zone B,Halibut,Atlantic Salmon,32.45
5.8,Winter,Zone A,Smelt,Redfish,33.43
7.0,Winter,Zone A,Smelt,Cod,33.73
9.6,Winter,Zone A,Cod,Smelt,33.3
10.1,Spring,Zone A,Herring,Flounder,31.68
8.7,Winter,Zone A,Cod,Redfish,33.9
13.2,Fall,Zone A,Sea Bass,Atlantic Salmon,31.93
19.7,Fall,Zone B,Halibut,Sea Bass,32.53
10.5,Spring,Zone A,Herring,Cod,30.89
16.4,Fall,Zone B,Halibut,Sea Bass,32.01
23.9,Summer,Zone C,Haddock,Mackerel,31.45
6.1,Winter,Zone A,Cod,Redfish,33.84
10.7,Spring,Zone A,Cod,Flounder,31.68
13.0,Fall,Zone A,Halibut,Atlantic Salmon,32.59
7.2,Winter,Zone A,Smelt,Cod,32.84
12.0,Fall,Zone A,Atlantic Salmon,Halibut,32.5
21.6,Summer,Zone C,Mackerel,Pollock,31.79
14.2,Fall,Zone A,Atlantic Salmon,Halibut,32.73
6.8,Winter,Zone A,Cod,Smelt,32.91
16.5,Spring,Zone B,Flounder,Cod,32.09
10.6,Spring,Zone A,Cod,Herring,30.88
13.5,Spring,Zone A,Herring,Flounder,31.17
12.5,Spring,Zone A,Cod,Herring,32.46
18.0,Spring,Zone B,Flounder,Herring,31.13
22.1,Summer,Zone C,Haddock,Mackerel,31.49
22.1,Summer,Zone C,Haddock,Pollock,32.25
6.4,Winter,Zone A,Cod,Redfish,33.19
16.7,Fall,Zone B,Halibut,Sea Bass,32.0
8.4,Winter,Zone A,Smelt,Cod,32.78
16.2,Spring,Zone B,Herring,Cod,32.82
18.9,Summer,Zone B,Mackerel,Pollock,32.18
19.1,Summer,Zone B,Haddock,Mackerel,31.33
22.7,Summer,Zone C,Pollock,Haddock,32.86
12.1,Spring,Zone A,Cod,Herring,31.95
17.5,Fall,Zone B,Halibut,Sea Bass,31.99
8.9,Winter,Zone A,Cod,Redfish,32.84
10.3,Spring,Zone A,Cod,Herring,32.07
15.1,Fall,Zone B,Atlantic Salmon,Sea Bass,32.37
16.6,Spring,Zone B,Herring,Flounder,30.46
6.6,Winter,Zone A,Redfish,Smelt,34.31
13.1,Spring,Zone A,Cod,Herring,31.38
17.4,Fall,Zone B,Halibut,Atlantic Salmon,33.13
15.1,Fall,Zone B,Halibut,Sea Bass,33.13
5.0,Winter,Zone A,Cod,Redfish,33.0
19.9,Fall,Zone B,Atlantic Salmon,Sea Bass,32.77
6.8,Winter,Zone A,Redfish,Cod,33.08
5.1,Winter,Zone A,Cod,Smelt,32.56
7.6,Winter,Zone A,Redfish,Smelt,33.16
14.7,Fall,Zone A,Halibut,Sea Bass,32.71
9.1,Winter,Zone A,Cod,Redfish,33.06
7.5,Winter,Zone A,Smelt,Cod,33.22
21.3,Summer,Zone C,Pollock,Mackerel,32.76
4.0,Winter,Zone A,Smelt,Redfish,33.6
18.1,Summer,Zone B,Mackerel,Pollock,31.92
16.7,Spring,Zone B,Cod,Herring,31.77
15.2,Fall,Zone B,Halibut,Atlantic Salmon,32.59
5.4,Winter,Zone A,Redfish,Smelt,32.22
8.6,Winter,Zone A,Smelt,Cod,33.53
8.1,Winter,Zone A,Redfish,Smelt,33.54
7.4,Winter,Zone A,Smelt,Redfish,33.39
24.0,Summer,Zone C,Mackerel,Haddock,32.5
14.1,Fall,Zone A,Sea Bass,Atlantic Salmon,32.21
8.0,Winter,Zone A,Smelt,Redfish,33.52
17.4,Spring,Zone B,Herring,Flounder,30.6
13.5,Fall,Zone A,Sea Bass,Halibut,32.78
11.8,Spring,Zone A,Herring,Cod,32.64
4.6,Winter,Zone A,Smelt,Redfish,33.02
9.8,Winter,Zone A,Smelt,Cod,32.88
10.9,Spring,Zone A,Flounder,Cod,31.35
21.0,Summer,Zone C,Mackerel,Pollock,32.26
14.4,Spring,Zone A,Herring,Flounder,31.0
12.3,Spring,Zone A,Flounder,Herring,31.85
15.1,Spring,Zone B,Herring,Flounder,31.92
15.2,Spring,Zone B,Cod,Herring,31.76
14.4,Fall,Zone A,Atlantic Salmon,Halibut,31.65
13.0,Spring,Zone A,Herring,Cod,32.1
17.7,Spring,Zone B,Herring,Cod,31.83
10.2,Spring,Zone A,Herring,Flounder,32.16
19.8,Summer,Zone B,Mackerel,Haddock,32.45
13.1,Spring,Zone A,Flounder,Cod,31.71
9.0,Winter,Zone A,Redfish,Cod,33.82
6.8,Winter,Zone A,Smelt,Redfish,34.37
5.6,Winter,Zone A,Cod,Redfish,32.99
15.5,Fall,Zone B,Atlantic Salmon,Halibut,33.01
15.8,Fall,Zone B,Sea Bass,Atlantic Salmon,32.42
15.3,Fall,Zone B,Sea Bass,Halibut,32.42
16.0,Spring,Zone B,Herring,Cod,30.68
23.4,Summer,Zone C,Haddock,Pollock,31.94
7.0,Winter,Zone A,Smelt,Cod,32.9
21.0,Summer,Zone C,Pollock,Mackerel,31.97
12.8,Spring,Zone A,Cod,Herring,31.06
6.4,Winter,Zone A,Cod,Smelt,33.21
23.0,Summer,Zone C,Pollock,Haddock,31.9
20.4,Summer,Zone C,Haddock,Pollock,32.28
13.5,Fall,Zone A,Atlantic Salmon,Sea Bass,31.77
19.5,Fall,Zone B,Atlantic Salmon,Halibut,31.55
8.4,Winter,Zone A,Redfish,Smelt,33.51
9.4,Winter,Zone A,Redfish,Smelt,32.88
16.6,Spring,Zone B,Flounder,Cod,31.96
22.9,Summer,Zone C,Mackerel,Haddock,32.22
16.5,Spring,Zone B,Cod,Herring,31.73
21.3,Summer,Zone C,Haddock,Mackerel,32.89
24.6,Summer,Zone C,Pollock,Haddock,31.87
20.6,Summer,Zone C,Mackerel,Pollock,31.93
16.2,Spring,Zone B,Herring,Cod,31.88
9.4,Winter,Zone A,Cod,Smelt,33.53
6.4,Winter,Zone A,Cod,Smelt,33.34
18.0,Fall,Zone B,Halibut,Atlantic Salmon,33.05
13.1,Spring,Zone A,Flounder,Cod,31.49
19.2,Fall,Zone B,Sea Bass,Halibut,32.31
8.7,Winter,Zone A,Smelt,Cod,33.33
17.0,Fall,Zone B,Halibut,Atlantic Salmon,31.93
17.0,Fall,Zone B,Halibut,Sea Bass,32.44
12.0,Spring,Zone A,Flounder,Cod,32.35
9.6,Winter,Zone A,Smelt,Cod,33.49
16.6,Spring,Zone B,Cod,Herring,31.44
13.4,Fall,Zone A,Halibut,Atlantic Salmon,32.5
13.7,Fall,Zone A,Sea Bass,Atlantic Salmon,32.73
24.0,Summer,Zone C,Mackerel,Pollock,32.42
15.8,Fall,Zone B,Sea Bass,Atlantic Salmon,32.76
7.5,Winter,Zone A,Smelt,Redfish,33.21
19.7,Fall,Zone B,Atlantic Salmon,Halibut,32.43
11.1,Spring,Zone A,Herring,Flounder,31.93
4.1,Winter,Zone A,Redfish,Smelt,33.04
10.8,Spring,Zone A,Herring,Cod,31.79
4.3,Winter,Zone A,Redfish,Cod,32.45
14.6,Spring,Zone A,Flounder,Cod,31.76
8.7,Winter,Zone A,Redfish,Smelt,33.65
17.2,Spring,Zone B,Cod,Herring,31.76
12.7,Fall,Zone A,Halibut,Atlantic Salmon,32.42
15.1,Fall,Zone B,Halibut,Atlantic Salmon,32.65
12.3,Fall,Zone A,Atlantic Salmon,Sea Bass,33.35
4.2,Winter,Zone A,Smelt,Cod,34.25
5.5,Winter,Zone A,Cod,Smelt,33.46
10.1,Spring,Zone A,Cod,Flounder,31.81
5.5,Winter,Zone A,Cod,Smelt,34.03
8.2,Winter,Zone A,Cod,Redfish,32.59
18.6,Fall,Zone B,Sea Bass,Halibut,32.16
16.1,Fall,Zone B,Halibut,Atlantic Salmon,33.11
18.2,Summer,Zone B,Mackerel,Haddock,32.83
23.6,Summer,Zone C,Haddock,Pollock,32.25
11.0,Spring,Zone A,Flounder,Cod,30.95
5.0,Winter,Zone A,Smelt,Redfish,33.48
17.3,Fall,Zone B,Sea Bass,Atlantic Salmon,32.09
10.5,Spring,Zone A,Cod,Flounder,31.89
14.3,Fall,Zone A,Sea Bass,Halibut,32.13
8.7,Winter,Zone A,Redfish,Smelt,32.8
24.5,Summer,Zone C,Haddock,Mackerel,30.99
14.4,Spring,Zone A,Herring,Cod,32.14
18.5,Summer,Zone B,Haddock,Mackerel,32.13
15.5,Spring,Zone B,Flounder,Herring,31.55
19.2,Fall,Zone B,Sea Bass,Atlantic Salmon,32.29
14.2,Fall,Zone A,Halibut,Atlantic Salmon,32.01
19.9,Fall,Zone B,Atlantic Salmon,Sea Bass,31.63
18.0,Spring,Zone B,Herring,Flounder,30.85
15.3,Spring,Zone B,Cod,Flounder,31.12
5.4,Winter,Zone A,Smelt,Redfish,33.66
4.0,Winter,Zone A,Cod,Redfish,33.15
24.4,Summer,Zone C,Haddock,Pollock,32.9
12.0,Spring,Zone A,Cod,Flounder,32.16
20.5,Summer,Zone C,Pollock,Mackerel,32.63
8.6,Winter,Zone A,Redfish,Smelt,33.26
21.3,Summer,Zone C,Haddock,Mackerel,32.94
22.4,Summer,Zone C,Pollock,Haddock,32.02
21.6,Summer,Zone C,Mackerel,Pollock,32.15
7.0,Winter,Zone A,Redfish,Smelt,33.48
4.8,Winter,Zone A,Redfish,Smelt,33.86
18.6,Fall,Zone B,Halibut,Atlantic Salmon,32.64
14.3,Fall,Zone A,Halibut,Atlantic Salmon,32.3
18.0,Fall,Zone B,Atlantic Salmon,Halibut,32.08
23.5,Summer,Zone C,Haddock,Pollock,32.39
10.7,Spring,Zone A,Herring,Cod,32.07
21.4,Summer,Zone C,Pollock,Mackerel,31.98
6.2,Winter,Zone A,Redfish,Cod,32.65
16.8,Fall,Zone B,Sea Bass,Atlantic Salmon,32.31
12.8,Fall,Zone A,Halibut,Sea Bass,32.92
12.2,Spring,Zone A,Flounder,Herring,32.54
6.2,Winter,Zone A,Smelt,Cod,32.84
14.8,Spring,Zone A,Flounder,Cod,31.3
19.0,Fall,Zone B,Halibut,Atlantic Salmon,32.11
19.1,Summer,Zone B,Mackerel,Haddock,32.97
22.9,Summer,Zone C,Haddock,Mackerel,32.09
12.6,Spring,Zone A,Flounder,Cod,31.17
15.3,Spring,Zone B,Cod,Flounder,31.76
13.1,Fall,Zone A,Atlantic Salmon,Sea Bass,32.39
13.2,Fall,Zone A,Halibut,Sea Bass,31.98
14.1,Spring,Zone A,Herring,Cod,31.1
12.1,Spring,Zone A,Cod,Flounder,32.51
8.9,Winter,Zone A,Redfish,Cod,33.5
13.8,Fall,Zone A,Halibut,Atlantic Salmon,32.61
19.1,Fall,Zone B,Halibut,Atlantic Salmon,32.17
7.8,Winter,Zone A,Cod,Smelt,33.51
8.6,Winter,Zone A,Cod,Redfish,33.46
7.4,Winter,Zone A,Redfish,Cod,33.53
8.1,Winter,Zone A,Cod,Smelt,33.4
14.9,Fall,Zone A,Atlantic Salmon,Halibut,32.94
7.4,Winter,Zone A,Redfish,Smelt,33.39
19.2,Summer,Zone B,Pollock,Haddock,31.8
23.4,Summer,Zone C,Haddock,Mackerel,31.77
20.8,Summer,Zone C,Pollock,Mackerel,31.22
16.2,Spring,Zone B,Herring,Flounder,32.45
11.9,Spring,Zone A,Flounder,Cod,32.09
15.9,Fall,Zone B,Halibut,Sea Bass,32.04
18.2,Summer,Zone B,Pollock,Haddock,32.2
15.0,Spring,Zone B,Flounder,Cod,31.18
18.3,Fall,Zone B,Halibut,Atlantic Salmon,33.11
14.4,Fall,Zone A,Halibut,Sea Bass,31.82
22.0,Summer,Zone C,Pollock,Mackerel,32.21
23.1,Summer,Zone C,Haddock,Pollock,32.04
7.2,Winter,Zone A,Cod,Redfish,33.8
22.1,Summer,Zone C,Haddock,Pollock,32.09
4.9,Winter,Zone A,Cod,Redfish,32.63
6.9,Winter,Zone A,Smelt,Cod,33.28
7.1,Winter,Zone A,Redfish,Cod,32.91
6.9,Winter,Zone A,Cod,Smelt,33.44
13.5,Fall,Zone A,Atlantic Salmon,Sea Bass,33.29
24.7,Summer,Zone C,Haddock,Pollock,31.15
10.7,Spring,Zone A,Cod,Flounder,31.31
6.8,Winter,Zone A,Smelt,Cod,33.13
20.0,Summer,Zone B,Haddock,Mackerel,32.06
10.3,Spring,Zone A,Herring,Flounder,32.11
23.5,Summer,Zone C,Haddock,Mackerel,31.99
12.4,Spring,Zone A,Herring,Cod,31.84
12.6,Spring,Zone A,Herring,Flounder,31.31
9.8,Winter,Zone A,Cod,Redfish,33.37
15.2,Fall,Zone B,Halibut,Sea Bass,32.88
22.2,Summer,Zone C,Haddock,Pollock,31.77
24.1,Summer,Zone C,Haddock,Pollock,32.44
8.2,Winter,Zone A,Cod,Smelt,33.37
23.4,Summer,Zone C,Haddock,Mackerel,32.6
19.8,Fall,Zone B,Halibut,Sea Bass,32.16
24.1,Summer,Zone C,Pollock,Haddock,32.24
11.7,Spring,Zone A,Herring,Cod,31.64
22.4,Summer,Zone C,Haddock,Mackerel,32.08
19.5,Fall,Zone B,Atlantic Salmon,Sea Bass,32.4
19.7,Fall,Zone B,Atlantic Salmon,Sea Bass,32.53
15.5,Fall,Zone B,Halibut,Atlantic Salmon,31.85
15.5,Spring,Zone B,Flounder,Cod,32.19
23.1,Summer,Zone C,Pollock,Mackerel,31.17
8.6,Winter,Zone A,Smelt,Cod,32.98
13.1,Spring,Zone A,Cod,Flounder,31.55
8.3,Winter,Zone A,Redfish,Smelt,33.54
6.9,Winter,Zone A,Cod,Redfish,34.19
20.0,Summer,Zone B,Mackerel,Haddock,31.32
8.4,Winter,Zone A,Smelt,Cod,33.08
22.9,Summer,Zone C,Pollock,Mackerel,31.04
9.5,Winter,Zone A,Redfish,Smelt,33.29
18.8,Fall,Zone B,Halibut,Sea Bass,32.45
16.9,Fall,Zone B,Sea Bass,Atlantic Salmon,33.2
10.7,Spring,Zone A,Flounder,Cod,31.78
20.0,Summer,Zone B,Pollock,Haddock,32.77
16.5,Fall,Zone B,Atlantic Salmon,Sea Bass,32.72
18.4,Fall,Zone B,Sea Bass,Atlantic Salmon,32.11
4.7,Winter,Zone A,Smelt,Cod,32.81
16.6,Spring,Zone B,Flounder,Cod,31.56
23.1,Summer,Zone C,Pollock,Haddock,31.35
15.5,Fall,Zone B,Halibut,Atlantic Salmon,33.12
13.7,Fall,Zone A,Halibut,Atlantic Salmon,32.48
15.1,Spring,Zone B,Cod,Flounder,32.09
17.9,Spring,Zone B,Herring,Flounder,31.11
8.0,Winter,Zone A,Smelt,Cod,33.48
9.0,Winter,Zone A,Smelt,Cod,33.4
12.1,Spring,Zone A,Flounder,Herring,31.62
5.1,Winter,Zone A,Redfish,Smelt,33.28
6.0,Winter,Zone A,Smelt,Cod,33.65
11.1,Spring,Zone A,Herring,Cod,31.23
14.9,Fall,Zone A,Sea Bass,Halibut,31.9
12.4,Fall,Zone A,Atlantic Salmon,Sea Bass,33.25
21.9,Summer,Zone C,Mackerel,Pollock,32.52
18.9,Summer,Zone B,Pollock,Mackerel,32.34
7.1,Winter,Zone A,Cod,Smelt,34.23
19.6,Summer,Zone B,Mackerel,Pollock,32.14
6.8,Winter,Zone A,Cod,Smelt,34.07
24.0,Summer,Zone C,Pollock,Haddock,32.14
23.6,Summer,Zone C,Haddock,Mackerel,31.56
16.1,Spring,Zone B,Cod,Flounder,32.37
22.3,Summer,Zone C,Pollock,Mackerel,32.63
17.8,Fall,Zone B,Halibut,Sea Bass,32.3
8.7,Winter,Zone A,Cod,Smelt,33.68
10.1,Spring,Zone A,Flounder,Cod,31.54
19.5,Fall,Zone B,Halibut,Sea Bass,32.69
13.1,Fall,Zone A,Sea Bass,Atlantic Salmon,31.4
21.6,Summer,Zone C,Haddock,Mackerel,31.66
16.5,Spring,Zone B,Flounder,Herring,31.91
18.7,Fall,Zone B,Halibut,Atlantic Salmon,32.19
17.3,Fall,Zone B,Halibut,Atlantic Salmon,32.49
4.0,Winter,Zone A,Cod,Redfish,32.88
17.6,Fall,Zone B,Atlantic Salmon,Sea Bass,33.29
13.4,Fall,Zone A,Halibut,Sea Bass,33.18
10.2,Spring,Zone A,Herring,Cod,31.64
14.0,Spring,Zone A,Flounder,Cod,31.35
18.9,Summer,Zone B,Haddock,Mackerel,32.82
16.3,Spring,Zone B,Herring,Cod,32.43
12.3,Fall,Zone A,Halibut,Sea Bass,33.11
18.8,Summer,Zone B,Pollock,Haddock,33.4
12.5,Spring,Zone A,Cod,Herring,31.16
21.8,Summer,Zone C,Haddock,Pollock,31.75
23.4,Summer,Zone C,Pollock,Mackerel,31.49
6.3,Winter,Zone A,Cod,Smelt,33.66
8.5,Winter,Zone A,Redfish,Cod,33.41
10.5,Spring,Zone A,Cod,Flounder,31.65
12.8,Spring,Zone A,Herring,Flounder,32.01
19.7,Summer,Zone B,Haddock,Pollock,32.88
24.7,Summer,Zone C,Haddock,Pollock,31.25
12.1,Fall,Zone A,Halibut,Atlantic Salmon,32.35
12.7,Spring,Zone A,Cod,Flounder,32.03
6.6,Winter,Zone A,Smelt,Cod,33.19
9.6,Winter,Zone A,Cod,Smelt,32.87
24.2,Summer,Zone C,Haddock,Pollock,32.55
20.4,Summer,Zone C,Pollock,Mackerel,31.59
14.8,Fall,Zone A,Halibut,Atlantic Salmon,32.36
5.2,Winter,Zone A,Smelt,Cod,33.65
22.6,Summer,Zone C,Haddock,Pollock,31.83
10.7,Spring,Zone A,Cod,Herring,32.11
16.9,Fall,Zone B,Atlantic Salmon,Halibut,32.12
18.8,Summer,Zone B,Haddock,Pollock,33.01
24.5,Summer,Zone C,Pollock,Haddock,31.96
18.2,Summer,Zone B,Pollock,Haddock,32.68
17.2,Spring,Zone B,Herring,Cod,31.76
17.2,Spring,Zone B,Cod,Herring,31.08
16.5,Spring,Zone B,Flounder,Herring,30.4
19.7,Summer,Zone B,Mackerel,Pollock,32.45
11.4,Spring,Zone A,Cod,Flounder,31.72
15.7,Spring,Zone B,Flounder,Cod,31.74
13.1,Spring,Zone A,Cod,Herring,31.48
9.0,Winter,Zone A,Smelt,Redfish,33.08
14.9,Fall,Zone A,Sea Bass,Halibut,33.51
17.4,Fall,Zone B,Atlantic Salmon,Sea Bass,31.64
18.9,Fall,Zone B,Sea Bass,Halibut,32.67
18.9,Fall,Zone B,Atlantic Salmon,Halibut,32.02
7.9,Winter,Zone A,Redfish,Cod,33.19
17.1,Fall,Zone B,Sea Bass,Atlantic Salmon,32.24
13.3,Spring,Zone A,Cod,Flounder,31.18
24.7,Summer,Zone C,Haddock,Pollock,32.3
12.4,Spring,Zone A,Herring,Flounder,32.33
21.9,Summer,Zone C,Haddock,Mackerel,32.39
15.4,Spring,Zone B,Herring,Flounder,31.53
16.9,Spring,Zone B,Herring,Cod,30.91
5.1,Winter,Zone A,Cod,Smelt,33.75
19.8,Summer,Zone B,Mackerel,Haddock,33.34
13.8,Spring,Zone A,Cod,Flounder,31.37
18.6,Fall,Zone B,Sea Bass,Halibut,32.13
12.1,Spring,Zone A,Flounder,Herring,31.36
5.6,Winter,Zone A,Smelt,Cod,33.23
18.3,Summer,Zone B,Pollock,Haddock,30.96
18.7,Summer,Zone B,Pollock,Mackerel,32.52
17.7,Spring,Zone B,Herring,Cod,30.94
16.5,Fall,Zone B,Halibut,Atlantic Salmon,31.62
14.0,Spring,Zone A,Cod,Herring,31.93
17.6,Spring,Zone B,Flounder,Cod,30.83
13.5,Fall,Zone A,Sea Bass,Atlantic Salmon,32.41
7.6,Winter,Zone A,Redfish,Cod,34.1
17.3,Fall,Zone B,Halibut,Atlantic Salmon,31.68
6.8,Winter,Zone A,Smelt,Redfish,32.64
7.4,Winter,Zone A,Smelt,Redfish,33.51
19.7,Fall,Zone B,Sea Bass,Halibut,32.84
16.7,Fall,Zone B,Sea Bass,Atlantic Salmon,31.63
13.5,Spring,Zone A,Cod,Herring,31.78
4.7,Winter,Zone A,Redfish,Smelt,33.81
23.8,Summer,Zone C,Mackerel,Pollock,31.03
8.0,Winter,Zone A,Cod,Redfish,33.75
7.0,Winter,Zone A,Smelt,Cod,33.84
11.3,Spring,Zone A,Flounder,Cod,31.53
4.9,Winter,Zone A,Cod,Smelt,34.13
19.0,Fall,Zone B,Sea Bass,Halibut,32.87
14.6,Fall,Zone A,Atlantic Salmon,Halibut,32.57
24.9,Summer,Zone C,Pollock,Mackerel,31.78
19.7,Summer,Zone B,Haddock,Mackerel,31.78
17.7,Spring,Zone B,Flounder,Herring,31.35
8.8,Winter,Zone A,Redfish,Smelt,33.59
18.2,Summer,Zone B,Mackerel,Pollock,32.18
19.1,Fall,Zone B,Sea Bass,Atlantic Salmon,31.2
16.3,Spring,Zone B,Cod,Flounder,32.07
4.6,Winter,Zone A,Cod,Redfish,33.62
24.8,Summer,Zone C,Mackerel,Pollock,31.82
12.9,Spring,Zone A,Cod,Herring,32.03
14.0,Spring,Zone A,Flounder,Herring,32.31
10.0,Winter,Zone A,Smelt,Cod,31.85
8.1,Winter,Zone A,Redfish,Smelt,33.56
17.7,Spring,Zone B,Herring,Flounder,30.65
8.8,Winter,Zone A,Redfish,Cod,33.56
4.7,Winter,Zone A,Smelt,Redfish,33.58
21.2,Summer,Zone C,Mackerel,Pollock,32.51
24.9,Summer,Zone C,Haddock,Pollock,31.76
12.5,Fall,Zone A,Sea Bass,Halibut,31.69
20.3,Summer,Zone C,Pollock,Mackerel,32.01
13.1,Spring,Zone A,Cod,Herring,31.8
18.8,Fall,Zone B,Sea Bass,Atlantic Salmon,32.82
18.4,Summer,Zone B,Mackerel,Pollock,31.74
20.7,Summer,Zone C,Pollock,Haddock,32.73
16.7,Fall,Zone B,Atlantic Salmon,Halibut,32.09
17.0,Spring,Zone B,Flounder,Herring,31.58
7.2,Winter,Zone A,Cod,Smelt,33.14
4.6,Winter,Zone A,Cod,Redfish,33.61
18.0,Spring,Zone B,Flounder,Herring,31.8
13.4,Fall,Zone A,Halibut,Sea Bass,31.97
18.9,Fall,Zone B,Atlantic Salmon,Sea Bass,31.97
16.2,Spring,Zone B,Herring,Cod,31.53
11.0,Spring,Zone A,Herring,Cod,32.9
9.7,Winter,Zone A,Cod,Redfish,32.83
21.5,Summer,Zone C,Haddock,Mackerel,33.2
5.3,Winter,Zone A,Cod,Smelt,34.49
13.8,Fall,Zone A,Atlantic Salmon,Halibut,32.51
19.1,Fall,Zone B,Sea Bass,Halibut,32.15
20.2,Summer,Zone C,Haddock,Mackerel,31.89
16.4,Fall,Zone B,Halibut,Atlantic Salmon,32.4
21.9,Summer,Zone C,Mackerel,Pollock,31.45
13.6,Fall,Zone A,Atlantic Salmon,Halibut,32.53
21.1,Summer,Zone C,Mackerel,Haddock,32.94
12.7,Fall,Zone A,Halibut,Sea Bass,32.31
11.7,Spring,Zone A,Herring,Flounder,31.54
18.5,Fall,Zone B,Atlantic Salmon,Halibut,31.47
20.1,Summer,Zone C,Pollock,Haddock,32.43
